"table_schema","table_name","column_name","data_type","character_maximum_length","is_nullable","column_default"
creditfacility,eligibility_qna,no_go_type,USER-DEFINED,,YES,
creditfacility,eligibility_qna,category,USER-DEFINED,,YES,'FT'::creditfacility.qna_category
creditfacility,eligibility_qna,no_go_criteria,text,,YES,
creditfacility,eligibility_qna,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
creditfacility,eligibility_qna,updated_at,timestamp with time zone,,YES,
creditfacility,eligibility_qna,deleted_at,timestamp with time zone,,YES,
creditfacility,eligibility_qna,tenant_code,USER-DEFINED,,YES,
creditfacility,fi_commission_pricing_exception,finance_inst_id,integer,,NO,
creditfacility,fi_commission_pricing_exception,transaction_fees_below_$10000,numeric,,YES,
creditfacility,fi_commission_pricing_exception,transaction_fees_$10000_to_$50000,numeric,,YES,
creditfacility,fi_commission_pricing_exception,transaction_fees_above_$50000,numeric,,YES,
creditfacility,fi_commission_pricing_exception,misc_fees_commission,numeric,,YES,
creditfacility,fi_commission_pricing_exception,tenant_code,USER-DEFINED,,YES,
creditfacility,fi_commission_pricing_exception,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
creditfacility,fi_commission_pricing_exception,updated_at,timestamp with time zone,,YES,
creditfacility,fi_commission_pricing_exception,deleted_at,timestamp with time zone,,YES,
creditfacility,finance_institution_data,id,integer,,NO,nextval('creditfacility.finance_institution_data_id_seq'::regclass)
creditfacility,finance_institution_data,finance_inst_id,integer,,NO,
creditfacility,finance_institution_data,documents_required,ARRAY,,YES,
creditfacility,finance_institution_data,client_incorporation_countries_ID_IF,ARRAY,,YES,
creditfacility,finance_institution_data,counter_party_incorporation_countries_IF,ARRAY,,YES,
creditfacility,finance_institution_data,restrict_disbursal_RF,boolean,,YES,false
creditfacility,finance_institution_data,restrict_disbursal_ID,boolean,,YES,false
creditfacility,finance_institution_data,details,ARRAY,,YES,
creditfacility,finance_institution_data,product_offered,ARRAY,,YES,
creditfacility,finance_institution_data,is_agreement_required_for_transaction,boolean,,YES,false
creditfacility,finance_institution_data,subscription_start_date,timestamp with time zone,,YES,
creditfacility,finance_institution_data,annual_subscription_fees,numeric,,YES,
creditfacility,finance_institution_data,finance_commission,numeric,,YES,
creditfacility,finance_institution_data,transaction_fees_below_$10000,numeric,,YES,
creditfacility,finance_institution_data,transaction_fees_$10000_to_$50000,numeric,,YES,
creditfacility,finance_institution_data,transaction_fees_above_$50000,numeric,,YES,
creditfacility,finance_institution_data,misc_fees_commission,numeric,,YES,
creditfacility,finance_institution_data,data_archiving_fees,numeric,,YES,
creditfacility,finance_institution_data,reporting_fees,numeric,,YES,
creditfacility,finance_institution_data,pricing_exception_organisations,ARRAY,,YES,
creditfacility,finance_institution_data,pricing_exception_finance_commission,numeric,,YES,
creditfacility,finance_institution_data,commission_invoice_frequency,USER-DEFINED,,YES,
creditfacility,finance_institution_data,due_period,USER-DEFINED,,YES,
creditfacility,finance_institution_data,bill_to_site_code,text,,YES,
creditfacility,finance_institution_data,onboarding_report_location,text,,YES,
creditfacility,finance_institution_data,supported_currencies,ARRAY,,YES,"'{USD,INR,AED,EUR,GBP}'::text[]"
creditfacility,finance_institution_data,company_eligibility_check,boolean,,YES,false
creditfacility,finance_institution_data,counter_party_bank_details_required,boolean,,NO,false
creditfacility,finance_institution_data,additional_document,ARRAY,,YES,
creditfacility,finance_institution_data,transaction_fees_percentage_type,USER-DEFINED,,YES,'DISBURSEMENT_AMOUNT'::creditfacility.transaction_fees_percentage_type
creditfacility,finance_institution_data,client_incorporation_countries_RF,ARRAY,,YES,
creditfacility,finance_institution_data,shipment_address_required,boolean,,NO,false
creditfacility,finance_institution_data,max_finance_tenure_from_enabled,boolean,,NO,false
creditfacility,finance_institution_data,credit_policy_allowed,boolean,,YES,false
creditfacility,finance_institution_data,finance_application_documents_required,ARRAY,,YES,
creditfacility,finance_institution_data,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
creditfacility,finance_institution_data,updated_at,timestamp with time zone,,YES,
creditfacility,finance_institution_data,deleted_at,timestamp with time zone,,YES,
creditfacility,finance_institution_data,tenant_code,USER-DEFINED,,YES,
creditfacility,finance_institution_data,client_incorporation_countries_TP,ARRAY,,YES,
creditfacility,finance_institution_data,restrict_disbursal_TP,boolean,,YES,false
creditfacility,finance_institution_data,product_accessed,ARRAY,,YES,
creditfacility,finance_institution_data,client_incorporation_countries_SCF,ARRAY,,YES,
creditfacility,finance_institution_data,incorporation_countries_info,json,,YES,
creditfacility,finance_institution_data,restrict_disbursal_info,json,,YES,
creditfacility,finance_institution_data,additional_supported_invoice_currencies,ARRAY,,YES,
creditfacility,finance_institution_data,show_beneficiary_bank_details,boolean,,NO,false
creditfacility,finance_institution_data,linked_client_org_mawani_id,text,,YES,
creditfacility,finance_institution_data,is_onboarded,boolean,,NO,false
creditfacility,finance_institution_data,is_synced_with_accounting,boolean,,YES,false
datadump,company_kyc_data,id,bigint,,NO,nextval('datadump.company_kyc_data_id_seq'::regclass)
datadump,company_kyc_data,data_provider,USER-DEFINED,,YES,
datadump,company_kyc_data,reference_id,text,,YES,
datadump,company_kyc_data,company_name,text,,NO,
datadump,company_kyc_data,country,text,,NO,
datadump,company_kyc_data,data,json,,YES,
datadump,company_kyc_data,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
datadump,company_kyc_data,updated_at,timestamp with time zone,,YES,
datadump,company_kyc_data,deleted_at,timestamp with time zone,,YES,
datadump,company_kyc_data,dump_type,USER-DEFINED,,YES,'PROCESSED'::datadump.company_kyc_data_dump_type
datadump,company_kyc_data_dump,id,integer,,NO,nextval('datadump.company_kyc_data_dump_id_seq'::regclass)
datadump,company_kyc_data_dump,company_name,text,,NO,
datadump,company_kyc_data_dump,country,text,,NO,
datadump,company_kyc_data_dump,data_provider,text,,NO,
datadump,company_kyc_data_dump,data,text,,NO,
datadump,company_kyc_data_dump,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
datadump,company_kyc_data_dump,updated_at,timestamp with time zone,,YES,
datadump,company_kyc_data_dump,data_type,text,,NO,
dynamicmodel,master_model_details,id,integer,,NO,nextval('dynamicmodel.master_model_details_id_seq'::regclass)
dynamicmodel,master_model_details,model_type,USER-DEFINED,,NO,
dynamicmodel,master_model_details,comp_code,text,,NO,
dynamicmodel,master_model_details,comp_name,text,,YES,
dynamicmodel,master_model_details,parent_comp,text,,YES,
dynamicmodel,master_model_details,comp_fields,ARRAY,,YES,
dynamicmodel,master_model_details,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
dynamicmodel,master_model_details,updated_at,timestamp with time zone,,YES,
dynamicmodel,master_model_details,deleted_at,timestamp with time zone,,YES,
dynamicmodel,master_model_details,ui_parameters,json,,YES,
dynamicmodel,model_field_details,id,integer,,NO,nextval('dynamicmodel.model_field_details_id_seq'::regclass)
dynamicmodel,model_field_details,field_code,text,,NO,
dynamicmodel,model_field_details,field_name,text,,NO,
dynamicmodel,model_field_details,field_type,USER-DEFINED,,NO,
dynamicmodel,model_field_details,is_mandatory,boolean,,NO,
dynamicmodel,model_field_details,dependent_flags,ARRAY,,YES,
dynamicmodel,model_field_details,accepted_dropdown_values,ARRAY,,YES,
dynamicmodel,model_field_details,dropdown_category,text,,YES,
dynamicmodel,model_field_details,ui_parameters,json,,YES,
dynamicmodel,model_field_details,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
dynamicmodel,model_field_details,updated_at,timestamp with time zone,,YES,
dynamicmodel,model_field_details,deleted_at,timestamp with time zone,,YES,
dynamicmodel,model_field_details,model_type,USER-DEFINED,,YES,
dynamicmodel,model_flag_details,id,integer,,NO,nextval('dynamicmodel.model_flag_details_id_seq'::regclass)
dynamicmodel,model_flag_details,flag_code,text,,NO,
dynamicmodel,model_flag_details,flag_name,text,,NO,
dynamicmodel,model_flag_details,flag_expression,text,,NO,
dynamicmodel,model_flag_details,is_mandatory,boolean,,NO,
dynamicmodel,model_flag_details,fields_used,ARRAY,,YES,
dynamicmodel,model_flag_details,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
dynamicmodel,model_flag_details,updated_at,timestamp with time zone,,YES,
dynamicmodel,model_flag_details,deleted_at,timestamp with time zone,,YES,
dynamicmodel,model_flag_details,model_type,USER-DEFINED,,YES,
dynamicmodel,model_output_details,id,integer,,NO,nextval('dynamicmodel.model_output_details_id_seq'::regclass)
dynamicmodel,model_output_details,output_code,text,,NO,
dynamicmodel,model_output_details,output_name,text,,NO,
dynamicmodel,model_output_details,category_type,USER-DEFINED,,NO,
dynamicmodel,model_output_details,category_value,text,,NO,
dynamicmodel,model_output_details,fields_used,ARRAY,,YES,
dynamicmodel,model_output_details,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
dynamicmodel,model_output_details,updated_at,timestamp with time zone,,YES,
dynamicmodel,model_output_details,deleted_at,timestamp with time zone,,YES,
dynamicmodel,model_output_details,model_type,USER-DEFINED,,YES,
fms_migration_data,synthetic_transaction_table,migration_request_id,uuid,,NO,
fms_migration_data,synthetic_transaction_table,write_time,timestamp with time zone,,YES,
javers_audit,jv_commit,commit_pk,bigint,,NO,
javers_audit,jv_commit,author,character varying,200,YES,
javers_audit,jv_commit,commit_date,timestamp without time zone,,YES,
javers_audit,jv_commit,commit_date_instant,character varying,30,YES,
javers_audit,jv_commit,commit_id,numeric,,YES,
javers_audit,jv_commit_property,property_name,character varying,191,NO,
javers_audit,jv_commit_property,property_value,character varying,600,YES,
javers_audit,jv_commit_property,commit_fk,bigint,,NO,
javers_audit,jv_global_id,global_id_pk,bigint,,NO,
javers_audit,jv_global_id,local_id,character varying,191,YES,
javers_audit,jv_global_id,fragment,character varying,200,YES,
javers_audit,jv_global_id,type_name,character varying,200,YES,
javers_audit,jv_global_id,owner_id_fk,bigint,,YES,
javers_audit,jv_snapshot,snapshot_pk,bigint,,NO,
javers_audit,jv_snapshot,type,character varying,200,YES,
javers_audit,jv_snapshot,version,bigint,,YES,
javers_audit,jv_snapshot,state,text,,YES,
javers_audit,jv_snapshot,changed_properties,text,,YES,
javers_audit,jv_snapshot,managed_type,character varying,200,YES,
javers_audit,jv_snapshot,global_id_fk,bigint,,YES,
javers_audit,jv_snapshot,commit_fk,bigint,,YES,
lending,address,id,integer,,NO,nextval('lending.address_id_seq'::regclass)
lending,address,country,text,,NO,
lending,address,province,text,,NO,
lending,address,city,text,,NO,
lending,address,address,text,,NO,
lending,address,address2,text,,YES,
lending,address,pin_code,text,,NO,
lending,address,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
lending,address,updated_at,timestamp with time zone,,YES,
lending,address,deleted_at,timestamp with time zone,,YES,
lending,agent_organisation_mapping,agent_name,text,,YES,
lending,agent_organisation_mapping,organisation_id,integer,,YES,
lending,agent_organisation_mapping,id,integer,,YES,
lending,agent_organisation_mapping,agent_rank,bigint,,YES,
lending,approved_exposure_terms_details,id,integer,,NO,nextval('lending.approved_exposure_terms_details_id_seq'::regclass)
lending,approved_exposure_terms_details,exposure_id,integer,,YES,
lending,approved_exposure_terms_details,name,text,,YES,
lending,approved_exposure_terms_details,purpose,text,,YES,
lending,approved_exposure_terms_details,limit,numeric,,YES,
lending,approved_exposure_terms_details,unutilized_limit,numeric,,YES,
lending,approved_exposure_terms_details,currency,text,,YES,
lending,approved_exposure_terms_details,status,text,,YES,
